"f","fname","instr","value"
"https://mkg.com/data#prints","prints","https://mkg.com/data#ins_00408df1","0x00408dc9"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040795e","0x00407963"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040424a","0x0040424f"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_00403921","0x00403991"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408929","0x00408945"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_00408125","0x004082e4"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004046ac","0x004046b1"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406ef3","0x004072d5"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407e6a","0x00407dc9"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004074a8","0x004074ad"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404189","0x0040418e"
"https://mkg.com/data#negotiate","negotiate","https://mkg.com/data#ins_0040345f","0x004034c7"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_004023f3","0x00402409"
"https://mkg.com/data#fdpclose","fdpclose","https://mkg.com/data#ins_0040246a","0x004025bc"
"https://mkg.com/data#negotiate","negotiate","https://mkg.com/data#ins_0040350d","0x00403512"
"https://mkg.com/data#strchr","strchr","https://mkg.com/data#ins_00401110","qword ptr [0x0060b0a0]"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406fc2","0x004072d5"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401dfc","0x00401e01"
"https://mkg.com/data#fdgets","fdgets","https://mkg.com/data#ins_0040267e","0x0040268b"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407b64","0x00407eeb"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408417","0x00408433"
"https://mkg.com/data#fdpclose","fdpclose","https://mkg.com/data#ins_0040258e","0x004025b3"
"https://mkg.com/data#trim","trim","https://mkg.com/data#ins_0040166e","0x00401681"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040418e","0x00404193"
"https://mkg.com/data#strcpy","strcpy","https://mkg.com/data#ins_00401050","qword ptr [0x0060b040]"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401a85","0x00401aa1"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406fad","0x00406fc2"
"https://mkg.com/data#prints","prints","https://mkg.com/data#ins_00408dbf","0x00408d8d"
"https://mkg.com/data#getsockname","getsockname","https://mkg.com/data#ins_004012b0","qword ptr [0x0060b170]"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_00403841","0x00403974"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406ebf","0x00406ec4"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406a03","0x00406d2b"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040496a","0x0040496f"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407d0a","0x00407c8c"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405d2c","0x00405d43"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405021","0x00405cd7"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004088d5","0x00408848"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406fc7","0x00406fcc"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407664","0x00407669"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406d2b","0x00406d30"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040669d","0x004066a2"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_0040191f","0x004018fa"
"https://mkg.com/data#csum","csum","https://mkg.com/data#ins_00403e82","0x00403e57"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401c87","0x00401e1f"
"https://mkg.com/data#trim","trim","https://mkg.com/data#ins_0040162a","0x00401605"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_0040377d","0x00403974"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401924","0x00401929"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405cd2","0x00405cd7"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405d60","0x0040622d"
"https://mkg.com/data#select","select","https://mkg.com/data#ins_00401250","qword ptr [0x0060b140]"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402282","0x00402421"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401e2b","0x0040186e"
"https://mkg.com/data#sclose","sclose","https://mkg.com/data#ins_00404030","0x00404047"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405cea","0x0040418e"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_004018cd","0x00401e01"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040510c","0x00405cdc"
"https://mkg.com/data#open","open","https://mkg.com/data#ins_00401280","qword ptr [0x0060b158]"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00406221","0x0040611e"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004049f1","0x00405cd7"
"https://mkg.com/data#prints","prints","https://mkg.com/data#ins_00408d88","0x00408d8d"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408ad5","0x00408a4f"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405e90","0x00405e28"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402256","0x00402421"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004045fd","0x00404631"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405c17","0x00405cdc"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402ae2","0x00402a55"
"https://mkg.com/data#matchPrompt","matchPrompt","https://mkg.com/data#ins_004036a5","0x00403566"
"https://mkg.com/data#rand","rand","https://mkg.com/data#ins_00401360","qword ptr [0x0060b1c8]"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406ad7","0x00406adc"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402238","0x00402421"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040427e","0x00404283"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_00403890","0x00403991"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040734c","0x00407eeb"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407c12","0x00407c24"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401b49","0x00401b6b"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406c54","0x00406c69"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004085df","0x0040858f"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401e1a","0x00401e1f"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040760e","0x00407eeb"
"https://mkg.com/data#__libc_start_main","__libc_start_main","https://mkg.com/data#ins_004011c0","qword ptr [0x0060b0f8]"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402a4b","0x004029da"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_004082d1","0x004082d6"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405cd7","0x00405cdc"
"https://mkg.com/data#htonl","htonl","https://mkg.com/data#ins_00401130","qword ptr [0x0060b0b0]"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_004072d5","0x004072da"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402b42","0x00402b76"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_00403926","0x0040396f"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_0040396a","0x0040396f"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040667c","0x00406681"
"https://mkg.com/data#fdgets","fdgets","https://mkg.com/data#ins_00402667","0x004025f0"
"https://mkg.com/data#inet_addr","inet_addr","https://mkg.com/data#ins_004011f0","qword ptr [0x0060b110]"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_004081ee","0x004081c9"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00407001","0x00407006"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_00403250","0x004032af"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406d26","0x00406d2b"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_004069cf","0x004069d4"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408c7c","0x00408511"
"https://mkg.com/data#chdir","chdir","https://mkg.com/data#ins_004010d0","qword ptr [0x0060b080]"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404298","0x0040429d"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408723","0x00408511"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405deb","0x0040622d"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408c98","0x00408491"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404f66","0x00405cdc"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004077b9","0x00407eeb"
"https://mkg.com/data#connect","connect","https://mkg.com/data#ins_004012e0","qword ptr [0x0060b188]"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004074b9","0x004074be"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_00403782","0x00403787"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407a40","0x00407eeb"
"https://mkg.com/data#listFork","listFork","https://mkg.com/data#ins_0040335b","0x0040331c"
"https://mkg.com/data#parseHex","parseHex","https://mkg.com/data#ins_004026dd","0x0040270f"
"https://mkg.com/data#send","send","https://mkg.com/data#ins_00401100","qword ptr [0x0060b098]"
"https://mkg.com/data#strstr","strstr","https://mkg.com/data#ins_00401340","qword ptr [0x0060b1b8]"
"https://mkg.com/data#matchPrompt","matchPrompt","https://mkg.com/data#ins_00403697","0x0040369c"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004078e0","0x00407eeb"
"https://mkg.com/data#recvLine","recvLine","https://mkg.com/data#ins_00402da7","0x00401250"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004074b4","0x00401040"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004074ad","0x00404050"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004074cc","0x00401200"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406a49","0x00401080"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408bb0","0x00401140"
"https://mkg.com/data#fdpclose","fdpclose","https://mkg.com/data#ins_00402484","0x00401220"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_0040696b","0x00401240"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004050d5","0x00404010"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407cd2","0x00406240"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004067ad","0x00401520"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406da8","0x004028b0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407d41","0x00401fc0"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_0040827f","0x00401150"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_0040821f","0x00401170"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401baf","0x00408e00"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_0040818c","0x004025d0"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_004030e2","0x004012e0"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406d90","0x004010e0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_0040610c","0x00401240"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406469","0x00401520"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_0040320f","0x004011e0"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_0040810c","0x004012e0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004084ab","0x00401120"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404fea","0x00404010"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407cfe","0x00401290"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406742","0x00401240"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404c90","0x00404010"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403a05","0x00401140"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004077dc","0x00401fc0"
"https://mkg.com/data#tcpcsum","tcpcsum","https://mkg.com/data#ins_00403ef9","0x00401260"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403a42","0x004011f0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00406183","0x004010e0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408408","0x004012d0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408459","0x00401190"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040538e","0x00401140"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004062f6","0x00401140"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408322","0x00401240"
"https://mkg.com/data#recvLine","recvLine","https://mkg.com/data#ins_00402cd1","0x00401140"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404176","0x00401140"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406662","0x00401fc0"
"https://mkg.com/data#negotiate","negotiate","https://mkg.com/data#ins_004034ff","0x00401100"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405dd7","0x00401260"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004079bc","0x00401290"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_0040728f","0x00401250"
"https://mkg.com/data#getHost","getHost","https://mkg.com/data#ins_004028c4","0x004011f0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004079a3","0x00401fc0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040547a","0x00401240"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404f81","0x004010c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040765f","0x00401040"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404ee2","0x00401140"
"https://mkg.com/data#listFork","listFork","https://mkg.com/data#ins_004032c8","0x00401330"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404f2f","0x00404010"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040739d","0x00401fc0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407919","0x004012c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004054a1","0x00404010"
"https://mkg.com/data#prints","prints","https://mkg.com/data#ins_00408d67","0x00408fa0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407727","0x00401fc0"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_00406710","0x00403ea0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407e0f","0x004010a0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404ba5","0x00404010"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407a1f","0x00401290"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404c52","0x004010c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407b16","0x004012c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004055d0","0x00404010"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407c67","0x00401fc0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408ae0","0x00402430"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004073e6","0x00401fc0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404a18","0x00401240"
"https://mkg.com/data#__libc_csu_init","__libc_csu_init","https://mkg.com/data#ins_00409049","qword ptr [R12 + RBX*0x8]"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_0040698b","0x00401240"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402311","0x00401170"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407884","0x004012c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004077fd","0x00401170"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405dff","0x00401140"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407ab4","0x00401200"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405c74","0x00401240"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040487c","0x00401080"
"https://mkg.com/data#sockprintf","sockprintf","https://mkg.com/data#ins_004021ab","0x004010c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404e83","0x00401340"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040735f","0x00401200"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040679b","0x00401520"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405a6e","0x00401240"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040413a","0x00401260"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407ee6","0x004012d0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405c9b","0x00404010"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407646","0x00406d50"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407c9a","0x004032c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407ad4","0x004012c0"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406fa2","0x00401170"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_0040616a","0x00401520"
"https://mkg.com/data#negotiate","negotiate","https://mkg.com/data#ins_0040341f","0x00401100"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404d1a","0x00404010"
"https://mkg.com/data#connectTimeout","connectTimeout","https://mkg.com/data#ins_0040305e","0x004010e0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407a9c","0x00401040"
"https://mkg.com/data#getRandomIP","getRandomIP","https://mkg.com/data#ins_00403dd3","0x00401520"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004062ae","0x004028b0"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406925","0x00401140"
"https://mkg.com/data#sockprintf","sockprintf","https://mkg.com/data#ins_00402153","0x00401850"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004065ee","0x00401200"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004083bf","0x00401330"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404aa4","0x004036c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407b9d","0x004012c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407697","0x004012c0"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406a14","0x00401370"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406bc8","0x00401250"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_004068a0","0x004010e0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040589f","0x00401240"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00406019","0x00403db0"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406931","0x00401260"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004059d2","0x00401100"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_004080d5","0x00401140"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408524","0x00402cb0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405649","0x00401240"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004067fb","0x00403df0"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_004066e9","0x004010e0"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040635a","0x00401070"
"https://mkg.com/data#listFork","listFork","https://mkg.com/data#ins_00403381","0x00401010"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00407179","0x00401170"
"https://mkg.com/data#tcpcsum","tcpcsum","https://mkg.com/data#ins_00403f4e","0x00401010"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040641f","0x00401130"
"https://mkg.com/data#getRandomPublicIP","getRandomPublicIP","https://mkg.com/data#ins_00403d8c","0x00401e60"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004075c1","0x00406d50"
"https://mkg.com/data#szprintf","szprintf","https://mkg.com/data#ins_00401fb1","0x00401850"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405f0a","0x00401070"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_0040846e","0x004010d0"
"https://mkg.com/data#sockprintf","sockprintf","https://mkg.com/data#ins_004021c5","0x00401100"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401a30","0x00408ca0"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040632c","0x00401fc0"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402241","0x00401180"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_0040797a","0x00401340"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407457","0x00401200"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408a61","0x004025d0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405508","0x00401100"
"https://mkg.com/data#sockprintf","sockprintf","https://mkg.com/data#ins_004020f9","0x00401260"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004078d2","0x004012c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004078f9","0x004012c0"
"https://mkg.com/data#frame_dummy","frame_dummy","https://mkg.com/data#ins_0040147e","RAX"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407c07","0x004012c0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_004060e2","0x00402c50"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404783","0x00401250"
"https://mkg.com/data#sendJUNK","sendJUNK","https://mkg.com/data#ins_00406ce0","0x00401100"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407929","0x004012c0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_0040898b","0x00401060"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_004084f2","0x00401fc0"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402ace","0x004010c0"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004076fa","0x00401340"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004047d8","0x004011e0"
"https://mkg.com/data#getOurIP","getOurIP","https://mkg.com/data#ins_004082d9","0x00401170"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405418","0x00401140"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00408aca","0x00401310"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040530f","0x00404010"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040447c","0x004010e0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004045ba","0x00401030"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404c6d","0x00401100"
"https://mkg.com/data#print","print","https://mkg.com/data#ins_00401ae2","0x00408e00"
"https://mkg.com/data#readUntil","readUntil","https://mkg.com/data#ins_004038ca","0x00401020"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040627c","0x00401520"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_00407eb8","0x00401fc0"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_0040882e","0x004010c0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040580b","0x00404010"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040513c","0x00401100"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00405c32","0x004010c0"
"https://mkg.com/data#fdpopen","fdpopen","https://mkg.com/data#ins_00402295","0x00401260"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_0040439f","0x004039a0"
"https://mkg.com/data#sendHOLD","sendHOLD","https://mkg.com/data#ins_00406f04","0x00401370"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405f82","0x00401490"
"https://mkg.com/data#sendTCP","sendTCP","https://mkg.com/data#ins_0040678f","0x00401130"
"https://mkg.com/data#getBogos","getBogos","https://mkg.com/data#ins_00402a94","0x004010c0"
"https://mkg.com/data#recvLine","recvLine","https://mkg.com/data#ins_00402ebc","0x00401250"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_004057c8","0x00401fc0"
"https://mkg.com/data#StartTheLelz","StartTheLelz","https://mkg.com/data#ins_00404933","0x00404010"
"https://mkg.com/data#getCores","getCores","https://mkg.com/data#ins_00402bdd","0x00402900"
"https://mkg.com/data#processCmd","processCmd","https://mkg.com/data#ins_004076ad","0x004012c0"
"https://mkg.com/data#sendUDP","sendUDP","https://mkg.com/data#ins_00405d3a","0x004010e0"
